applicant_id,email,email_preferred,school_decision,student_decision,ft_pt,gre_verbal,gre_quant,gre_analytical,applied_dual_prg,birth_date,gender,ethnicity,low_income
3595,farhat.al-saade@this.university.edu,,A,A,ft,136,130,4,NODUAL,6/2/90,NB,ME,Y
1270,hunter.wieber@yahoo.com,wieber_hunter@yahoo.com,A,A,ft,156,163,4,YES,8/24/96,NB,AP,N
4576,taajuddeen.al-kabir@Outlook.com,al-kabir_taajuddeen@Outlook.com,R,,ft,154,134,3,NODUAL,9/14/95,NB,ME,N
4793,blair.wilson@yahoo.com,wilson_blair@yahoo.com,A,A,pt,169,159,,NODUAL,12/4/99,NB,B,N
2474,alex.nguyen@Outlook.com,nguyen_alex@this.university.edu,A,A,sub,139,138,6,NODUAL,9/21/92,W,AP,Y
4854,casady.truefeather@this.university.edu,truefeather_casady@this.university.edu,A,D,ft,156,158,6,NODUAL,7/1/00,M,AN,N
1709,robert.kang@gmail.com,kang_robert@gmail.com,A,A,ft,,135,,NODUAL,7/21/89,W,AP,N
2728,ashley.beers@this.university.edu,beers_ashley@gmail.com,W,,sub,143,136,5,NODUAL,9/13/87,W,W,N
3670,peyton.floyd@gmail.com,floyd_peyton@Outlook.com,A,A,ft,149,134,3.5,NODUAL,2/1/92,M,W,N
4437,jonathan.simpson@this.university.edu,simpson_jonathan@yahoo.com,A,A,ft,150,169,3,NODUAL,11/10/94,W,AN,N
4918,de'ante.peters@Outlook.com,peters_de'ante@gmail.com,A,A,ft,138,147,5,NODUAL,6/24/96,NB,B,N
4118,pavani.casasanta@this.university.edu,casasanta_pavani@gmail.com,A,A,ft,170,147,4,YES,4/14/85,NB,AP,N
368,denee.farah@yahoo.com,farah_denee@yahoo.com,A,A,ft,160,138,2.5,NODUAL,8/28/94,M,B,N
4314,jasmine.poe@yahoo.com,poe_jasmine@gmail.com,A,A,ft,136,168,4.5,NODUAL,9/25/87,NB,AP,N
1279,jennifer.mahala@Outlook.com,mahala_jennifer@gmail.com,R,,ft,140,164,5,NODUAL,4/22/89,NB,HL,N
427,jalond.harris@gmail.com,harris_jalond@yahoo.com,A,A,ft,133,144,4.5,NODUAL,7/16/86,W,B,N
4814,kayla.russell@Outlook.com,russell_kayla@yahoo.com,A,A,ft,131,169,5,NODUAL,6/6/97,NB,AN,N
4541,jordan.sobolewski@this.university.edu,sobolewski_jordan@this.university.edu,A,A,ft,142,133,3.5,NODUAL,9/6/96,M,AP,N
337,thomas.payne@gmail.com,payne_thomas@gmail.com,A,A,ft,162,133,4,NODUAL,5/12/93,W,W,N
764,heti.badhesha@yahoo.com,badhesha_heti@this.university.edu,A,A,ft,165,138,4,NODUAL,9/13/91,W,AP,N
292,marisa.duncan@Outlook.com,duncan_marisa@Outlook.com,A,D,ft,166,162,3,NODUAL,9/15/00,W,W,N
3693,clara.dinkel@gmail.com,dinkel_clara@this.university.edu,A,A,ft,131,168,6,NODUAL,5/16/91,W,HL,Y
968,maria.villanueva-mayo@gmail.com,,R,,sub,144,158,3,NODUAL,11/20/88,W,HL,Y
3936,tasia.lanza@this.university.edu,lanza_tasia@gmail.com,A,A,ft,161,142,3.5,NODUAL,8/7/89,NB,AN,N
1837,amal.el-pirani@yahoo.com,el-pirani_amal@Outlook.com,R,,ft,166,170,4,NODUAL,8/6/00,W,ME,Y
2886,alysha.sais@gmail.com,sais_alysha@yahoo.com,A,A,sub,151,143,3.5,YES,5/22/90,W,HL,N
4902,de'jane.burnsed@Outlook.com,burnsed_de'jane@yahoo.com,A,A,sub,132,156,5,NODUAL,12/13/85,M,AN,Y
4665,mahaa.el-abood@Outlook.com,el-abood_mahaa@Outlook.com,A,D,ft,147,145,6,NODUAL,9/27/87,W,ME,N
1240,scott.vue@gmail.com,vue_scott@Outlook.com,R,,ft,139,170,2.5,NODUAL,6/13/87,M,AP,N
328,hikma.al-adel@yahoo.com,al-adel_hikma@yahoo.com,A,A,ft,144,141,3.5,NODUAL,6/21/87,NB,ME,N
2588,taylor.mccray@Outlook.com,mccray_taylor@this.university.edu,R,,ft,162,137,6,YES,8/28/93,M,B,Y
1541,elijah.littlejohn@this.university.edu,littlejohn_elijah@yahoo.com,A,A,ft,139,136,3,NODUAL,11/28/98,W,AN,Y
2246,haarith.el-jalali@yahoo.com,el-jalali_haarith@this.university.edu,A,A,ft,167,157,3.5,NODUAL,11/6/90,W,ME,N
3692,makayla.burrage@gmail.com,burrage_makayla@Outlook.com,R,,ft,141,169,5.5,NODUAL,7/24/00,M,B,N
248,sonivia.dao@yahoo.com,dao_sonivia@this.university.edu,A,A,ft,,157,5.5,YES,2/3/95,W,AP,N
2585,tareef.el-sultana@yahoo.com,el-sultana_tareef@yahoo.com,A,A,ft,134,144,4,NODUAL,7/4/99,M,ME,Y
4511,rylee.arrigo@yahoo.com,arrigo_rylee@Outlook.com,A,A,ft,137,160,4.5,NODUAL,4/6/89,W,W,N
2097,sad.el-abdullah@this.university.edu,el-abdullah_sad@yahoo.com,A,A,pt,168,168,4,NODUAL,2/28/86,NB,ME,N
1969,farron.glass@this.university.edu,glass_farron@gmail.com,A,A,ft,,156,2.5,NODUAL,2/2/93,M,W,N
2926,oscar.barrera@yahoo.com,barrera_oscar@gmail.com,A,A,ft,165,156,4.5,NODUAL,9/17/00,M,HL,N
2088,zaahir.al-zamani@gmail.com,al-zamani_zaahir@Outlook.com,R,,ft,154,134,5.5,NODUAL,10/5/95,W,ME,N
4425,timothy.jones@yahoo.com,jones_timothy@this.university.edu,A,D,ft,164,170,4,NODUAL,7/16/92,NB,B,N
2670,ariana.pallister@gmail.com,pallister_ariana@yahoo.com,A,A,ft,142,160,2.5,NODUAL,6/24/90,NB,AN,Y
661,alie.hogue@gmail.com,hogue_alie@this.university.edu,A,A,pt,139,157,5.5,NODUAL,7/8/87,W,W,Y
1952,flor.suarezramos@yahoo.com,suarezramos_flor@gmail.com,W,,ft,133,159,2.5,NODUAL,7/6/99,W,HL,N
2809,anastasia.craig@this.university.edu,craig_anastasia@gmail.com,A,D,pt,136,153,,NODUAL,10/28/87,M,AN,N
2112,humaina.el-azad@yahoo.com,el-azad_humaina@Outlook.com,A,A,ft,141,152,2.5,NODUAL,4/9/95,W,ME,N
2091,brianna.diakite@Outlook.com,,W,,ft,165,160,,NODUAL,2/16/89,NB,B,N
1417,victor.florez-arroyo@Outlook.com,florez-arroyo_victor@Outlook.com,A,A,ft,141,131,4,NODUAL,10/28/90,M,HL,N
3556,sheldon.hang@yahoo.com,,A,D,sub,170,155,3.5,NODUAL,5/21/90,W,AP,N
4622,monica.berlin@gmail.com,berlin_monica@gmail.com,W,,ft,152,149,6,NODUAL,4/3/92,M,HL,N
357,dhaahir.al-hassen@Outlook.com,al-hassen_dhaahir@yahoo.com,A,D,ft,140,148,,NODUAL,8/26/95,M,ME,N
1569,ryan.altman@Outlook.com,altman_ryan@yahoo.com,R,,ft,152,138,5.5,NODUAL,4/16/89,W,AP,Y
3437,brendan.carmi@Outlook.com,carmi_brendan@yahoo.com,W,,ft,132,135,5.5,NODUAL,9/16/96,W,W,N
4892,nameera.el-semaan@this.university.edu,el-semaan_nameera@Outlook.com,R,,ft,130,147,4,YES,5/13/89,W,ME,Y
3224,mauriel.geberkidane@this.university.edu,geberkidane_mauriel@this.university.edu,A,A,ft,139,138,6,YES,8/10/97,M,B,N
729,john.matano@gmail.com,,A,D,ft,157,170,4.5,NODUAL,4/11/93,W,AP,N
28,elizabetha.boggs@Outlook.com,boggs_elizabetha@this.university.edu,A,A,ft,141,131,4.5,NODUAL,2/2/93,W,W,N
4607,joseph.quezada@Outlook.com,quezada_joseph@Outlook.com,A,D,ft,169,159,5,NODUAL,12/8/96,M,HL,Y
1375,gracie.castle@this.university.edu,castle_gracie@Outlook.com,A,A,pt,150,162,,NODUAL,10/5/92,NB,AN,N
2382,julie.sharma@Outlook.com,sharma_julie@this.university.edu,A,A,pt,163,148,2.5,NODUAL,5/25/90,M,AP,N
4077,stevie.loughridge@yahoo.com,loughridge_stevie@yahoo.com,A,A,pt,165,163,5.5,NODUAL,1/5/88,M,AN,N
2733,ariyya.al-maroun@gmail.com,al-maroun_ariyya@Outlook.com,R,,sub,147,153,2.5,NODUAL,4/3/91,M,ME,N
4138,doananh.skinner@this.university.edu,,A,A,ft,159,135,5.5,NODUAL,6/18/92,W,AP,N
67,naseer.al-mirza@Outlook.com,al-mirza_naseer@gmail.com,A,A,pt,142,169,2.5,NODUAL,8/19/94,W,ME,N
3201,dayriana.west@yahoo.com,west_dayriana@this.university.edu,A,A,ft,149,167,4.5,NODUAL,1/22/90,W,B,N
1082,santee.edler@this.university.edu,edler_santee@this.university.edu,A,A,pt,139,164,3.5,NODUAL,3/12/95,W,AN,N
1002,ashley.sipion@yahoo.com,sipion_ashley@gmail.com,A,D,sub,168,153,6,NODUAL,8/11/88,M,HL,N
3709,christopher.amaral@gmail.com,amaral_christopher@gmail.com,A,A,ft,166,146,4,NODUAL,11/25/85,M,AP,N
2289,nicholas.whiteskunk@this.university.edu,whiteskunk_nicholas@yahoo.com,A,D,ft,158,134,4.5,NODUAL,9/22/90,NB,AN,Y
2403,samuel.schuckman@yahoo.com,schuckman_samuel@gmail.com,A,D,ft,152,166,4,NODUAL,6/8/90,M,AN,Y
1343,shauntino.long@Outlook.com,long_shauntino@gmail.com,A,A,ft,133,163,2.5,NODUAL,11/3/91,W,AN,N
2894,cyndy.pena-velazquez@Outlook.com,,A,D,ft,156,168,3.5,NODUAL,10/25/93,W,HL,N
3095,joslynn.saxena@Outlook.com,saxena_joslynn@yahoo.com,A,D,ft,170,140,2.5,YES,10/22/98,W,AP,N
4815,jessie.whitelanceiii@Outlook.com,whitelanceiii_jessie@this.university.edu,A,A,ft,161,162,,NODUAL,5/1/96,W,AN,N
374,franklin.patterson@this.university.edu,patterson_franklin@this.university.edu,A,A,pt,166,159,2.5,NODUAL,7/1/91,NB,AN,N
3858,vanessa.valdivia@this.university.edu,valdivia_vanessa@yahoo.com,A,A,sub,144,140,5,NODUAL,12/17/90,M,HL,N
574,sarfaraz.wong@this.university.edu,,A,D,pt,131,142,3.5,NODUAL,7/7/85,M,AP,Y
2614,frances.mcgrady@this.university.edu,mcgrady_frances@gmail.com,R,,pt,163,156,4.5,NODUAL,4/13/92,NB,HL,N
570,jasra.al-shahan@this.university.edu,,W,,ft,143,167,4.5,NODUAL,4/25/88,M,ME,Y
4273,alec.fyola@Outlook.com,fyola_alec@Outlook.com,A,A,ft,165,132,2.5,NODUAL,4/25/00,M,AP,Y
1829,arwa.al-azad@yahoo.com,,W,,sub,159,163,5,NODUAL,2/16/89,NB,ME,N
1706,emelie.suetos@yahoo.com,suetos_emelie@Outlook.com,R,,ft,143,168,4.5,YES,4/3/89,NB,AP,N
1842,marzooqa.al-halaby@this.university.edu,al-halaby_marzooqa@Outlook.com,A,A,ft,160,132,6,NODUAL,2/21/88,W,ME,N
97,shelby.mihalickjarosak@gmail.com,mihalickjarosak_shelby@Outlook.com,A,D,ft,142,148,3,NODUAL,3/5/86,W,W,N
1878,silvano.marshall@gmail.com,marshall_silvano@yahoo.com,W,,pt,146,135,,NODUAL,8/8/85,W,AN,N
3505,julius.campbell@this.university.edu,,A,A,ft,131,139,2.5,NODUAL,5/20/91,NB,B,N
4156,sonny.faamausili@yahoo.com,faamausili_sonny@gmail.com,R,,ft,133,162,5.5,YES,7/25/97,W,AP,Y
1524,emrie.lowdermilk@this.university.edu,lowdermilk_emrie@gmail.com,A,A,pt,153,158,2.5,NODUAL,1/16/89,W,W,Y
2961,jonathan.martinez-dockery@yahoo.com,,A,A,sub,161,155,,NODUAL,10/25/86,W,B,N
1181,cody.hamlin@yahoo.com,hamlin_cody@gmail.com,A,A,ft,160,151,5.5,NODUAL,2/24/93,W,AN,N
4183,emilio.aguayoaldaz@this.university.edu,aguayoaldaz_emilio@Outlook.com,A,A,pt,144,140,6,YES,7/19/93,NB,HL,Y
1393,william.france@Outlook.com,,R,,sub,140,157,,YES,6/20/95,M,B,N
4661,nia.kunugi@yahoo.com,kunugi_nia@gmail.com,A,D,ft,132,130,4,NODUAL,4/3/85,NB,AP,Y
1049,mina.peil@yahoo.com,peil_mina@Outlook.com,A,D,ft,170,170,2.5,YES,2/25/98,W,AN,N
3396,sean.martinez@Outlook.com,martinez_sean@gmail.com,A,A,ft,161,154,3,NODUAL,4/1/91,M,HL,Y
3497,cassandra.ortiz-perez@Outlook.com,ortiz-perez_cassandra@Outlook.com,A,A,sub,163,133,5,YES,2/11/92,M,HL,N
2950,salena.mitchell@yahoo.com,mitchell_salena@this.university.edu,A,A,ft,141,142,5,NODUAL,9/12/88,M,B,Y
2794,chase.herold@yahoo.com,herold_chase@this.university.edu,A,A,ft,166,139,3,NODUAL,12/22/95,W,AP,N
1037,clyde.adams@Outlook.com,adams_clyde@yahoo.com,A,A,sub,170,152,3,NODUAL,12/28/88,M,B,Y
1474,claudia.bird@this.university.edu,bird_claudia@gmail.com,W,,ft,136,160,4.5,NODUAL,2/25/98,NB,AN,N
4717,jaleela.el-aboud@Outlook.com,el-aboud_jaleela@gmail.com,A,A,ft,155,134,4.5,NODUAL,7/21/96,W,ME,N
895,gabrielle.lara@this.university.edu,lara_gabrielle@Outlook.com,A,A,ft,130,135,5,NODUAL,7/25/89,M,AN,N
1874,khaira.el-ahsan@this.university.edu,el-ahsan_khaira@gmail.com,A,A,pt,132,136,4,NODUAL,10/10/90,W,ME,N
3643,kylee.beaudo@Outlook.com,beaudo_kylee@Outlook.com,A,A,pt,147,168,2.5,NODUAL,4/18/88,NB,W,N
768,lucia.ledesma@Outlook.com,ledesma_lucia@this.university.edu,W,,ft,163,156,2.5,YES,10/26/88,W,HL,N
1841,christianne.zollars@gmail.com,zollars_christianne@yahoo.com,A,A,ft,165,148,5.5,NODUAL,7/23/85,M,AP,N
2689,aurora.cornelius@this.university.edu,cornelius_aurora@yahoo.com,A,D,ft,161,138,4,NODUAL,10/15/87,NB,AN,N
4509,kaamil.el-bilal@gmail.com,el-bilal_kaamil@Outlook.com,A,A,ft,163,161,6,NODUAL,2/11/89,M,ME,Y
4797,peter.werhane@yahoo.com,werhane_peter@gmail.com,A,A,ft,169,159,3.5,NODUAL,10/23/89,M,W,N
2570,shaakir.el-lone@yahoo.com,,R,,ft,151,167,5,NODUAL,9/7/91,W,ME,N
2015,jeovanni.nichols@gmail.com,nichols_jeovanni@this.university.edu,A,D,ft,140,143,4,NODUAL,9/6/95,W,AN,N
620,alejandra.delarosajaime@gmail.com,delarosajaime_alejandra@Outlook.com,A,A,pt,130,134,3,YES,4/22/85,W,HL,Y
1204,alejandro.hernandez@Outlook.com,,A,A,sub,153,139,5.5,YES,11/22/00,W,HL,N
2710,tanesha.richardson@Outlook.com,,A,A,pt,137,170,4.5,NODUAL,10/19/87,W,B,Y
4448,idael.sanchez@yahoo.com,,W,,sub,135,151,5.5,YES,1/14/88,W,HL,N
560,imari.farris@yahoo.com,farris_imari@yahoo.com,R,,ft,161,160,3.5,NODUAL,2/18/86,W,B,N
1808,moss.phagura@gmail.com,phagura_moss@yahoo.com,W,,ft,152,166,3,NODUAL,10/8/87,W,AP,N
2936,taylor.wadsworth@yahoo.com,wadsworth_taylor@this.university.edu,W,,pt,,156,6,YES,11/22/92,NB,W,Y
1363,kero.stieb@this.university.edu,stieb_kero@this.university.edu,A,A,pt,138,156,3.5,NODUAL,10/7/96,M,W,N
1772,walter.alkire@gmail.com,alkire_walter@this.university.edu,A,D,ft,143,135,2.5,YES,1/26/87,W,AN,N
1085,orville.mcgregor@yahoo.com,mcgregor_orville@Outlook.com,R,,ft,144,156,3.5,NODUAL,4/21/89,M,B,N
489,kenny.yoast@this.university.edu,yoast_kenny@Outlook.com,A,A,pt,130,160,5,NODUAL,9/7/98,W,W,Y
3309,yaasmeen.al-youssef@yahoo.com,al-youssef_yaasmeen@gmail.com,R,,ft,142,160,4.5,NODUAL,5/17/85,M,ME,N
2843,mitchell.werth@Outlook.com,werth_mitchell@gmail.com,A,A,ft,165,136,4,NODUAL,12/14/96,W,AN,N
4703,faith.jarmon@gmail.com,jarmon_faith@gmail.com,A,A,ft,148,146,4.5,NODUAL,4/23/86,M,B,N
155,joel.ashlock@gmail.com,ashlock_joel@yahoo.com,A,D,ft,147,169,4.5,YES,10/15/95,NB,AP,Y
3548,cheyane.pico@this.university.edu,pico_cheyane@this.university.edu,A,A,pt,134,,5,NODUAL,12/5/99,M,AN,N
814,shaheed.al-mohamed@yahoo.com,,A,D,pt,160,148,3,NODUAL,3/8/87,NB,ME,N
2368,elliott.maddox@this.university.edu,maddox_elliott@yahoo.com,R,,ft,143,133,4.5,YES,1/17/90,NB,B,N
2087,phi.yun@Outlook.com,yun_phi@Outlook.com,A,A,ft,142,132,5.5,NODUAL,11/1/93,W,AP,N
1599,mitchell.whittington@this.university.edu,,R,,ft,138,146,4.5,NODUAL,11/18/98,W,W,N
2238,abinadad.cortezballesteros@yahoo.com,cortezballesteros_abinadad@Outlook.com,R,,ft,130,141,,NODUAL,6/28/98,W,HL,N
1976,samantha.monge@this.university.edu,,A,A,ft,134,147,5,NODUAL,12/11/94,W,HL,Y
2007,jordyn.desta@yahoo.com,desta_jordyn@gmail.com,A,A,ft,,146,4,YES,3/4/88,M,B,N
3848,firdaus.el-huq@Outlook.com,,A,A,pt,152,140,6,NODUAL,2/12/89,W,ME,Y
3733,timothy.behera@Outlook.com,behera_timothy@yahoo.com,R,,ft,151,143,5,NODUAL,3/16/85,M,AP,Y
2658,alexander.thurston@this.university.edu,thurston_alexander@yahoo.com,A,A,pt,158,157,4,NODUAL,9/11/92,NB,W,N
481,jastina.willcutt@yahoo.com,willcutt_jastina@Outlook.com,A,D,ft,160,143,2.5,NODUAL,9/2/93,NB,AP,N
2383,jalaal.al-farra@Outlook.com,al-farra_jalaal@yahoo.com,A,D,ft,170,146,3,NODUAL,1/27/95,W,ME,N
3400,julie.gillispie@Outlook.com,gillispie_julie@yahoo.com,A,A,ft,145,154,2.5,NODUAL,9/7/89,W,W,N
1467,saige.denny@this.university.edu,denny_saige@yahoo.com,A,D,ft,154,142,6,NODUAL,4/15/94,W,AN,N
4658,abduttawwab.al-farman@gmail.com,al-farman_abduttawwab@Outlook.com,R,,ft,166,154,4.5,NODUAL,3/2/93,M,ME,N
4181,shannen.sucharovcosta@gmail.com,sucharovcosta_shannen@this.university.edu,R,,ft,136,,5.5,YES,9/19/97,NB,W,N
1632,john-wesley.watts@this.university.edu,watts_john-wesley@Outlook.com,R,,ft,151,132,6,NODUAL,2/5/99,W,AN,Y
1216,ian.olivas@gmail.com,olivas_ian@this.university.edu,W,,ft,136,130,2.5,NODUAL,10/2/98,NB,HL,N
2017,muneeb.al-mansour@gmail.com,al-mansour_muneeb@Outlook.com,W,,pt,148,146,4,YES,9/3/85,NB,ME,N
1943,chairrish.duchan@Outlook.com,duchan_chairrish@yahoo.com,A,A,pt,131,154,5.5,NODUAL,10/15/99,NB,B,N
3779,ricardo.olguin@gmail.com,olguin_ricardo@Outlook.com,R,,ft,144,154,3,NODUAL,5/27/96,M,AN,N
64,rafeeqa.al-salik@gmail.com,al-salik_rafeeqa@Outlook.com,A,A,ft,151,137,,NODUAL,3/12/87,NB,ME,N
4134,ebony.kennedy@this.university.edu,kennedy_ebony@gmail.com,A,D,pt,149,168,6,NODUAL,2/7/85,W,B,N
1302,givonne.bengogullari@Outlook.com,bengogullari_givonne@yahoo.com,A,D,ft,148,130,,NODUAL,7/8/96,NB,B,Y
116,christopher.iten@this.university.edu,iten_christopher@yahoo.com,R,,ft,168,154,3,YES,3/15/90,M,W,N
2604,ramiro.montoya-garcia@yahoo.com,montoya-garcia_ramiro@this.university.edu,A,D,pt,149,,6,NODUAL,3/14/98,W,HL,N
3621,tequayla.davenport@Outlook.com,davenport_tequayla@yahoo.com,A,D,pt,168,157,,NODUAL,11/9/96,M,B,N
206,vinh.singal@yahoo.com,singal_vinh@this.university.edu,A,A,ft,150,167,6,NODUAL,12/20/00,W,AP,N
938,devante.neal@yahoo.com,,A,A,pt,167,144,4,NODUAL,8/23/92,W,B,N
3419,colton.osborn@this.university.edu,osborn_colton@yahoo.com,A,A,pt,148,143,5,NODUAL,7/7/85,M,W,N
3058,sonia.godina@Outlook.com,godina_sonia@yahoo.com,A,D,ft,,131,,YES,11/8/85,W,HL,N
3459,anita.boiko@yahoo.com,boiko_anita@yahoo.com,A,A,pt,153,134,4.5,NODUAL,5/17/93,W,AP,N
3477,husaam.el-fayad@Outlook.com,el-fayad_husaam@yahoo.com,A,A,ft,140,142,5,NODUAL,3/19/90,W,ME,N
4277,dante.nelms@this.university.edu,nelms_dante@Outlook.com,R,,ft,156,162,,NODUAL,4/16/88,W,B,N
3443,lila.tizon@this.university.edu,tizon_lila@yahoo.com,W,,ft,169,160,4.5,NODUAL,12/16/90,M,AP,N
2481,nawf.el-firman@this.university.edu,el-firman_nawf@Outlook.com,W,,pt,160,152,5.5,NODUAL,8/5/87,M,ME,N
80,priyanka.martinez@this.university.edu,martinez_priyanka@gmail.com,A,D,ft,162,137,,NODUAL,12/20/96,M,AP,N
4202,daamir.el-azzam@Outlook.com,el-azzam_daamir@Outlook.com,R,,pt,139,160,3.5,NODUAL,2/17/98,M,ME,N
394,misfar.al-azzi@gmail.com,al-azzi_misfar@this.university.edu,R,,pt,153,151,4.5,NODUAL,8/4/85,W,ME,N
3015,esperanza.sigala@Outlook.com,sigala_esperanza@this.university.edu,R,,ft,136,132,3.5,NODUAL,5/15/89,M,HL,Y
3083,maleeka.el-zaher@gmail.com,el-zaher_maleeka@gmail.com,A,D,ft,137,168,6,YES,5/22/92,M,ME,Y
2621,muntaha.el-zaman@this.university.edu,el-zaman_muntaha@Outlook.com,A,D,pt,152,139,3.5,NODUAL,1/14/90,M,ME,N
992,tekia.sugar@yahoo.com,sugar_tekia@gmail.com,A,A,pt,138,138,3,NODUAL,12/13/86,M,B,N
3149,heassam.le@gmail.com,le_heassam@Outlook.com,A,A,sub,170,150,6,NODUAL,1/1/87,M,AP,N
1120,stephen.abeyta@Outlook.com,,A,A,sub,163,145,6,NODUAL,10/12/94,NB,HL,N
1241,henry.dinh@yahoo.com,dinh_henry@gmail.com,R,,ft,149,139,6,NODUAL,12/20/87,M,AP,N
1122,chanthakath.alfandi@yahoo.com,alfandi_chanthakath@yahoo.com,A,D,ft,154,133,2.5,NODUAL,9/20/86,W,AP,N
179,baily.hicks@yahoo.com,hicks_baily@Outlook.com,A,A,ft,142,137,5.5,NODUAL,1/24/94,NB,W,N
4027,jacob.samoy@Outlook.com,samoy_jacob@Outlook.com,R,,pt,170,141,6,NODUAL,4/11/91,M,AN,Y
4219,leslie.trejo@gmail.com,trejo_leslie@Outlook.com,A,D,sub,157,163,5,NODUAL,10/15/91,M,HL,N
2823,lorenzo.robinson@yahoo.com,robinson_lorenzo@this.university.edu,A,D,sub,168,140,3,NODUAL,5/18/00,M,B,N
1051,damian.mcelhaney@this.university.edu,mcelhaney_damian@gmail.com,A,A,ft,162,149,3.5,NODUAL,5/26/00,W,AN,Y
678,marissa.bean@this.university.edu,bean_marissa@this.university.edu,R,,pt,157,132,6,NODUAL,2/19/90,NB,B,N
3947,aranda.sherwood@yahoo.com,sherwood_aranda@yahoo.com,A,A,ft,144,154,,YES,11/16/00,W,AN,Y
907,courtney.kearns@Outlook.com,kearns_courtney@this.university.edu,A,A,pt,136,138,2.5,NODUAL,9/10/89,W,AN,N
4197,joel.erig@yahoo.com,erig_joel@gmail.com,A,A,ft,130,158,5.5,NODUAL,6/10/96,W,B,N
77,dean.lauro@this.university.edu,lauro_dean@gmail.com,W,,ft,163,170,4.5,NODUAL,10/16/95,W,W,N
2089,valeria.corpus@gmail.com,,A,A,pt,,134,4,NODUAL,8/17/97,W,HL,N
2376,logan.theno@Outlook.com,theno_logan@this.university.edu,W,,ft,169,145,,NODUAL,9/14/94,W,W,N
4070,adrian.rivera@Outlook.com,rivera_adrian@this.university.edu,A,A,sub,156,148,6,NODUAL,4/24/99,M,HL,N
2776,taichan.hawkins@yahoo.com,hawkins_taichan@Outlook.com,A,D,ft,135,152,4,NODUAL,8/26/93,M,B,N
270,andrew.yoo@gmail.com,yoo_andrew@Outlook.com,A,A,ft,146,147,2.5,NODUAL,5/12/91,W,AP,N
4698,raquel.embrey@yahoo.com,embrey_raquel@gmail.com,A,A,ft,139,169,3.5,YES,12/6/95,M,W,N
2044,daianaira.duran@gmail.com,duran_daianaira@this.university.edu,A,A,ft,139,160,6,NODUAL,7/26/96,W,AN,N
1297,antoan.powells@yahoo.com,powells_antoan@Outlook.com,W,,pt,168,138,4,NODUAL,5/24/95,W,B,Y
2103,annegelica-faith.suh@this.university.edu,suh_annegelica-faith@this.university.edu,A,A,pt,161,153,2.5,YES,11/1/94,W,AP,N
1636,justine.escalera@Outlook.com,escalera_justine@this.university.edu,A,A,ft,161,164,,NODUAL,6/16/89,W,HL,N
4449,isaac.hall@this.university.edu,hall_isaac@gmail.com,A,A,pt,131,,4,NODUAL,2/17/90,W,B,N
651,shannon.olson@Outlook.com,olson_shannon@yahoo.com,A,D,pt,130,168,3,NODUAL,11/27/99,W,AP,N
4191,kiana.irvin@gmail.com,irvin_kiana@gmail.com,A,D,pt,130,169,,NODUAL,1/24/86,M,B,N
1238,sidney.buasri@yahoo.com,buasri_sidney@this.university.edu,A,A,ft,137,169,4,NODUAL,3/19/98,W,AP,N
2791,jeremy.arnett@gmail.com,arnett_jeremy@Outlook.com,A,A,ft,,137,5.5,NODUAL,1/8/89,M,W,N
47,aleeya.dock@gmail.com,dock_aleeya@this.university.edu,A,A,ft,161,151,2.5,NODUAL,3/6/00,W,B,N
2115,brittney.barela-ocana@Outlook.com,,R,,ft,166,156,2.5,NODUAL,2/12/98,M,HL,N
4435,paulina.kourouklis@yahoo.com,kourouklis_paulina@gmail.com,A,D,pt,142,144,2.5,NODUAL,2/27/86,W,B,N
2937,edgar.surniak@gmail.com,surniak_edgar@this.university.edu,A,A,ft,134,168,5.5,NODUAL,2/23/89,W,HL,N
3923,nabeel.al-salman@Outlook.com,al-salman_nabeel@this.university.edu,A,A,ft,166,160,4.5,NODUAL,7/24/90,W,ME,N
696,emma.tenorio@this.university.edu,tenorio_emma@gmail.com,A,A,ft,145,147,4,NODUAL,2/11/95,NB,W,N
2611,edythe.desarro@yahoo.com,desarro_edythe@gmail.com,A,A,ft,156,159,4.5,YES,9/25/93,M,W,N
4788,mutasim.el-murad@this.university.edu,el-murad_mutasim@this.university.edu,W,,ft,153,148,2.5,NODUAL,8/20/86,M,ME,Y
1817,katherina.bukowski@yahoo.com,bukowski_katherina@this.university.edu,R,,ft,150,131,6,NODUAL,11/15/99,W,W,N
2399,dameion.stott@yahoo.com,stott_dameion@this.university.edu,A,A,pt,153,170,2.5,YES,8/25/89,W,AN,N
2538,rylie.powless@gmail.com,powless_rylie@gmail.com,A,A,sub,130,161,4.5,NODUAL,4/21/96,W,AN,N
1975,stephvon.parker@gmail.com,parker_stephvon@this.university.edu,A,A,ft,134,135,5,NODUAL,2/8/88,W,B,N
3490,kennedy.jensen@Outlook.com,jensen_kennedy@gmail.com,R,,ft,163,164,4,YES,1/24/86,M,W,N
1761,enrique.cuevas@yahoo.com,cuevas_enrique@this.university.edu,A,D,ft,152,169,4.5,NODUAL,5/26/91,M,HL,N
1988,khaleefa.el-malak@Outlook.com,el-malak_khaleefa@Outlook.com,A,A,pt,159,157,4,NODUAL,12/16/94,W,ME,N
4577,amy.lewien@Outlook.com,lewien_amy@Outlook.com,A,A,ft,166,148,6,YES,11/25/93,W,AP,Y
785,maximilian.spillar@yahoo.com,,R,,ft,157,170,3,NODUAL,10/6/99,M,W,N
